Frame_ID,Timestamp,Mano_ID,DX_SX,Hand_direction_X,Hand_direction_Y,Hand_direction_Z,Palm_position_X,Palm_position_Y,Palm_position_Z,Palm_normal_X,Palm_normal_Y,Palm_normal_Z,Tip_positon_Thumb X,Tip_positon_Thumb_Y,Tip_positon_Thumb_Z,Tip_positon_Index_X,Tip_positon_Index_Y,Tip_positon_Index_Z,Tip_positon_Middle_X,Tip_positon_Middle_Y,Tip_positon_Middle_Z,Tip_positon_Ring_X,Tip_positon_Ring_Y,Tip_positon_Ring_Z,Tip_positon_Pinky_X,Tip_positon_Pinky_Y,Tip_positon_Pinky_Z
20356,789010338895,348,1,-0.0585012212395668,0.051730331033468246,-0.9969461560249329,11.897089004516602,212.69598388671875,-6.6235527992248535,-0.9648186564445496,-0.2593497335910797,0.04315862059593201,-14.381982803344727,200.27565002441406,-28.082483291625977,-24.04681968688965,220.8046875,-46.12223434448242,-19.9339542388916,205.74668884277344,-26.472610473632812,-17.73111915588379,192.00665283203125,-12.47586727142334,-0.330699622631073,195.1673583984375,3.958667516708374
20357,789010355701,348,1,-0.042493078857660294,0.013058329932391644,-0.9990113973617554,13.290990829467773,219.92462158203125,-4.836750030517578,-0.9872951507568359,-0.15378397703170776,0.039984576404094696,-12.651586532592773,210.5037841796875,-26.089397430419922,0.05708448588848114,219.72372436523438,-69.28681945800781,-20.67649269104004,215.32388305664062,-38.647377014160156,-14.78934097290039,205.46058654785156,-6.961580276489258,1.126211166381836,203.5463409423828,12.676993370056152
20358,789010370486,348,1,-0.03913384675979614,-0.000725073681678623,-0.9992337226867676,13.947383880615234,221.80551147460938,-4.219668865203857,-0.9911878108978271,-0.12662027776241302,0.03891061618924141,-12.187492370605469,215.75051879882812,-25.46552085876465,5.258042335510254,219.83111572265625,-75.5278091430664,-19.84488296508789,220.11683654785156,-43.36732482910156,-13.285558700561523,209.25437927246094,-4.570164680480957,1.4302879571914673,205.89541625976562,14.758460998535156
20359,789010387711,348,1,-0.03862308710813522,-0.005210131872445345,-0.9992402791976929,14.023580551147461,222.4196319580078,-3.9423131942749023,-0.9919280409812927,-0.12066523730754852,0.03896961361169815,-12.275504112243652,217.2806396484375,-25.179264068603516,6.15446662902832,219.79287719726562,-76.62421417236328,-19.38661003112793,221.84373474121094,-45.04195785522461,-13.276004791259766,210.18324279785156,-3.9683892726898193,1.363817572593689,206.6185302734375,15.530694007873535
20360,789010409690,348,1,-0.03790200501680374,-0.007892857305705547,-0.9992502927780151,14.061933517456055,222.74208068847656,-3.737987756729126,-0.9924229383468628,-0.11665952950716019,0.03856450691819191,-12.35136604309082,217.91552734375,-25.027286529541016,6.246289253234863,219.88369750976562,-76.61954498291016,-18.840988159179688,222.8103485107422,-46.033687591552734,-13.429166793823242,210.64854431152344,-3.5734806060791016,1.337569236755371,207.06622314453125,16.06430435180664
20361,789010432874,348,1,-0.034653034061193466,-0.012431519106030464,-0.9993220567703247,13.9378023147583,222.93508911132812,-3.7091784477233887,-0.9921754002571106,-0.11958146840333939,0.035892799496650696,-12.51786994934082,217.50999450683594,-24.934383392333984,6.993637561798096,219.67921447753906,-77.19681549072266,-20.380598068237305,222.844970703125,-44.470855712890625,-13.529937744140625,210.92344665527344,-2.9357361793518066,1.1916234493255615,207.0909423828125,16.527931213378906
20362,789010456640,348,1,-0.03271808847784996,-0.014529949054121971,-0.9993590116500854,13.828564643859863,223.09317016601562,-3.642834424972534,-0.9919306635856628,-0.12206754088401794,0.03424966335296631,-12.661388397216797,217.27577209472656,-24.85171890258789,7.315518379211426,219.56021118164062,-77.52571105957031,-21.050962448120117,222.78602600097656,-43.66475296020508,-13.53381061553955,211.11070251464844,-2.4983041286468506,1.1151320934295654,207.16983032226562,16.836118698120117
20363,789010478474,348,1,-0.03162650763988495,-0.015128450468182564,-0.9993852376937866,13.748411178588867,223.21832275390625,-3.5766632556915283,-0.9917399883270264,-0.12387715280056,0.033259790390729904,-12.772269248962402,217.0478057861328,-24.78211784362793,7.511969566345215,219.5232696533203,-77.72445678710938,-21.41068458557129,222.77198791503906,-43.250118255615234,-13.524864196777344,211.23704528808594,-2.2066636085510254,1.0921694040298462,207.2400665283203,17.081466674804688
20364,789010503215,348,1,-0.030754486098885536,-0.015212362632155418,-0.9994112253189087,13.679719924926758,223.3283233642578,-3.5046679973602295,-0.9915437698364258,-0.12565664947032928,0.03242504596710205,-12.860942840576172,216.857177734375,-24.71831703186035,7.602636814117432,219.51524353027344,-77.79507446289062,-21.625690460205078,222.8002471923828,-42.9580192565918,-13.513259887695312,211.32550048828125,-1.9620901346206665,1.088762640953064,207.29615783691406,17.265295028686523
20365,789010523239,348,1,-0.02949528954923153,-0.016153372824192047,-0.9994344115257263,13.495089530944824,222.93080139160156,-3.6913414001464844,-0.9916964769363403,-0.12473764270544052,0.031283002346754074,-13.17996883392334,216.45095825195312,-24.982606887817383,7.401596546173096,219.35641479492188,-77.95346069335938,-22.160247802734375,222.16720581054688,-42.521018981933594,-13.4539155960083,210.92837524414062,-1.5907700061798096,0.8816849589347839,206.89874267578125,17.116758346557617
