Frame_ID,Timestamp,Mano_ID,DX_SX,Hand_direction_X,Hand_direction_Y,Hand_direction_Z,Palm_position_X,Palm_position_Y,Palm_position_Z,Palm_normal_X,Palm_normal_Y,Palm_normal_Z,Tip_positon_Thumb X,Tip_positon_Thumb_Y,Tip_positon_Thumb_Z,Tip_positon_Index_X,Tip_positon_Index_Y,Tip_positon_Index_Z,Tip_positon_Middle_X,Tip_positon_Middle_Y,Tip_positon_Middle_Z,Tip_positon_Ring_X,Tip_positon_Ring_Y,Tip_positon_Ring_Z,Tip_positon_Pinky_X,Tip_positon_Pinky_Y,Tip_positon_Pinky_Z
5656,787057581956,95,1,-0.24700653553009033,-0.012300274334847927,-0.9689357280731201,27.224483489990234,273.0865173339844,7.444647312164307,-0.21471017599105835,-0.9743698239326477,0.06710437685251236,-13.927496910095215,260.6689453125,-3.3127245903015137,16.328922271728516,267.3447570800781,-24.610891342163086,13.233343124389648,264.9574279785156,-42.31167984008789,22.99869155883789,252.20773315429688,1.2475755214691162,29.063329696655273,253.39505004882812,8.285021781921387
5660,787057651345,96,1,-0.09129927307367325,-0.1052454337477684,-0.9902463555335999,31.70142364501953,266.5685119628906,4.261555194854736,-0.814179539680481,-0.5646809339523315,0.13508163392543793,-17.882526397705078,249.03176879882812,3.5842769145965576,17.299129486083984,282.4441223144531,-74.23198699951172,15.407648086547852,274.2205810546875,-66.82633972167969,18.810476303100586,252.3056640625,13.542045593261719,19.542795181274414,254.7397003173828,20.28432846069336
5661,787057673125,96,1,-0.10397323220968246,-0.0846853107213974,-0.9909681677818298,32.947872161865234,265.0960998535156,4.3482985496521,-0.696186363697052,-0.7053717970848083,0.133323535323143,-19.845720291137695,249.62147521972656,3.349997043609619,16.289758682250977,277.0018615722656,-64.28727722167969,12.863369941711426,268.96954345703125,-64.08311462402344,22.524934768676758,248.83538818359375,8.049077987670898,25.95299530029297,247.76992797851562,17.650026321411133
5662,787057697675,96,1,-0.10342302918434143,-0.07654009014368057,-0.991688072681427,33.404964447021484,264.8111267089844,4.413952827453613,-0.6474811434745789,-0.7516699433326721,0.1255408227443695,-22.00374412536621,250.75694274902344,3.231675386428833,16.406681060791016,274.746337890625,-62.47278594970703,12.937803268432617,267.6526794433594,-63.9633674621582,23.452007293701172,246.7482452392578,6.76531982421875,28.20892333984375,245.93264770507812,16.620773315429688
5663,787057714562,96,1,-0.10115449875593185,-0.06980036199092865,-0.9924191236495972,33.58194351196289,264.8368225097656,4.544846057891846,-0.6189698576927185,-0.7765445113182068,0.11770699918270111,-23.56354522705078,251.52113342285156,2.878875494003296,16.3584041595459,273.83807373046875,-61.87119674682617,12.974957466125488,267.1268310546875,-63.929840087890625,23.917598724365234,245.65817260742188,6.461324214935303,29.31052017211914,245.1597137451172,16.220703125
5664,787057738237,96,1,-0.0992697924375534,-0.06375816464424133,-0.9930158257484436,33.627288818359375,265.0561218261719,4.637667655944824,-0.5994783043861389,-0.7926813960075378,0.11082401126623154,-24.753931045532227,251.990234375,2.5880308151245117,16.25843048095703,273.48626708984375,-61.63842010498047,12.940095901489258,266.9295349121094,-64.09752655029297,24.14643096923828,245.03831481933594,6.356622695922852,29.983617782592773,244.8578338623047,16.004878997802734
5665,787057765333,96,1,-0.09752567857503891,-0.05792262777686119,-0.9935460090637207,33.63541030883789,265.3746643066406,4.709248065948486,-0.5875917673110962,-0.802386999130249,0.10445579886436462,-25.66997718811035,252.71031188964844,2.312839984893799,16.139022827148438,273.37835693359375,-61.469627380371094,12.868549346923828,266.9333190917969,-64.17927551269531,24.291385650634766,244.69931030273438,6.171213150024414,30.353374481201172,244.8138885498047,15.809133529663086
5666,787057783974,96,1,-0.09552698582410812,-0.052231185138225555,-0.9940555691719055,33.687721252441406,265.6826171875,4.682671070098877,-0.5762491822242737,-0.8113760948181152,0.09800908714532852,-26.38199234008789,253.1099090576172,2.095961093902588,16.071413040161133,273.3526611328125,-61.44077682495117,12.812610626220703,266.88623046875,-64.26837921142578,24.454225540161133,244.51113891601562,5.936326026916504,30.78925895690918,244.90017700195312,15.617446899414062
5667,787057804695,96,1,-0.09386292845010757,-0.04897459223866463,-0.9943798184394836,33.76129150390625,265.94659423828125,4.645328998565674,-0.5710577368736267,-0.8155023455619812,0.0940687283873558,-26.978078842163086,253.47975158691406,1.9036763906478882,16.02373695373535,273.3492736816406,-61.46186447143555,12.683246612548828,266.89471435546875,-64.31108856201172,24.576950073242188,244.43759155273438,5.784226894378662,31.054656982421875,244.982177734375,15.487332344055176
5668,787057828359,96,1,-0.09276881068944931,-0.046088311821222305,-0.9946204423904419,33.82481384277344,266.2051696777344,4.609525680541992,-0.566506564617157,-0.8190405368804932,0.0907907485961914,-27.387615203857422,253.8751983642578,1.7585549354553223,16.000539779663086,273.34381103515625,-61.488868713378906,12.614670753479004,266.9302673339844,-64.3858413696289,24.665250778198242,244.44642639160156,5.716158390045166,31.29608917236328,245.10458374023438,15.381582260131836
5669,787057850511,96,1,-0.09188705682754517,-0.04477797448635101,-0.994762122631073,33.88130187988281,266.4374084472656,4.576671600341797,-0.5634575486183167,-0.8213350772857666,0.08901844173669815,-27.65333366394043,254.20648193359375,1.6445153951644897,15.962980270385742,273.36480712890625,-61.52200698852539,12.536866188049316,266.97857666015625,-64.42942810058594,24.732330322265625,244.49151611328125,5.684834957122803,31.4865665435791,245.22975158691406,15.317975997924805
