Frame_ID,Timestamp,Mano_ID,DX_SX,Hand_direction_X,Hand_direction_Y,Hand_direction_Z,Palm_position_X,Palm_position_Y,Palm_position_Z,Palm_normal_X,Palm_normal_Y,Palm_normal_Z,Tip_positon_Thumb X,Tip_positon_Thumb_Y,Tip_positon_Thumb_Z,Tip_positon_Index_X,Tip_positon_Index_Y,Tip_positon_Index_Z,Tip_positon_Middle_X,Tip_positon_Middle_Y,Tip_positon_Middle_Z,Tip_positon_Ring_X,Tip_positon_Ring_Y,Tip_positon_Ring_Z,Tip_positon_Pinky_X,Tip_positon_Pinky_Y,Tip_positon_Pinky_Z
26742,789458541936,359,1,0.05506698414683342,-0.06662097573280334,-0.9962576627731323,13.09829330444336,186.3464813232422,-28.93930435180664,-0.9431345462799072,0.32411426305770874,-0.0738045871257782,-19.798999786376953,197.30911254882812,-47.18415069580078,-14.909611701965332,202.7989044189453,-36.996944427490234,-11.887065887451172,198.37681579589844,-26.61525535583496,-13.037978172302246,183.61439514160156,-21.245689392089844,-15.413145065307617,173.26803588867188,-14.907336235046387
26743,789458557489,359,1,0.05539510026574135,-0.06804364919662476,-0.9961432814598083,12.39185905456543,185.39987182617188,-29.057228088378906,-0.9447098970413208,0.31936708092689514,-0.07434994727373123,-20.58611297607422,196.38401794433594,-48.25825881958008,-15.293633460998535,201.58255004882812,-36.23246765136719,-12.711567878723145,197.41558837890625,-26.336509704589844,-13.172196388244629,182.6441192626953,-21.153770446777344,-15.1315279006958,172.37686157226562,-14.411050796508789
26744,789458578348,359,1,0.05706276744604111,-0.06829706579446793,-0.9960318207740784,12.287351608276367,184.9312744140625,-29.260114669799805,-0.945355236530304,0.3170841634273529,-0.07590170204639435,-20.781667709350586,195.9313507080078,-48.92398452758789,-15.38477611541748,201.09561157226562,-36.10482406616211,-12.914538383483887,196.91233825683594,-26.288469314575195,-13.211592674255371,182.094482421875,-21.178327560424805,-14.897068977355957,171.93898010253906,-14.297788619995117
26745,789458593295,359,1,0.05782068148255348,-0.06866931915283203,-0.9959625005722046,12.237971305847168,184.5874786376953,-29.373260498046875,-0.945755124092102,0.3157031536102295,-0.07667289674282074,-21.084217071533203,195.5604248046875,-49.154239654541016,-15.478266716003418,200.74134826660156,-36.119476318359375,-13.009613037109375,196.565185546875,-26.280759811401367,-13.198744773864746,181.68165588378906,-21.140182495117188,-14.742313385009766,171.60968017578125,-14.226430892944336
26746,789458609928,359,1,0.058725371956825256,-0.06859610974788666,-0.9959145784378052,12.248688697814941,184.39637756347656,-29.42539405822754,-0.9461464881896973,0.31433993577957153,-0.07744167745113373,-21.274375915527344,195.1688995361328,-49.267730712890625,-15.568856239318848,200.54327392578125,-36.171844482421875,-13.023592948913574,196.35987854003906,-26.255210876464844,-13.151040077209473,181.42398071289062,-21.09796714782715,-14.562085151672363,171.41900634765625,-14.164644241333008
26747,789458629143,359,1,0.059442609548568726,-0.06848159432411194,-0.9958799481391907,12.300405502319336,184.28160095214844,-29.429555892944336,-0.9464529156684875,0.31326913833618164,-0.07803431153297424,-21.423213958740234,194.86273193359375,-49.3045654296875,-15.614409446716309,200.43348693847656,-36.181312561035156,-12.98352336883545,196.2284698486328,-26.20538330078125,-13.09229850769043,181.25694274902344,-21.04759979248047,-14.410409927368164,171.3077392578125,-14.103947639465332
26748,789458649043,359,1,0.05995624512434006,-0.06847259402275085,-0.9958497881889343,12.360847473144531,184.18447875976562,-29.42159652709961,-0.9467176198959351,0.31235775351524353,-0.07847526669502258,-21.472070693969727,194.61167907714844,-49.31367874145508,-15.620872497558594,200.3332977294922,-36.17670822143555,-12.930248260498047,196.1114044189453,-26.155588150024414,-13.024685859680176,181.12344360351562,-21.00335693359375,-14.289353370666504,171.21029663085938,-14.056449890136719
26749,789458674136,359,1,0.060303300619125366,-0.06860915571451187,-0.9958193898200989,12.419517517089844,184.09942626953125,-29.39252281188965,-0.9468744397163391,0.31179478764533997,-0.07882115244865417,-21.494916915893555,194.4185028076172,-49.29966354370117,-15.613887786865234,200.24720764160156,-36.15889358520508,-12.866331100463867,196.01019287109375,-26.083606719970703,-12.956097602844238,181.02064514160156,-20.94951057434082,-14.182504653930664,171.1312713623047,-14.003067016601562
26750,789458695495,359,1,0.06053665652871132,-0.0687241330742836,-0.995797336101532,12.461896896362305,184.03919982910156,-29.37492561340332,-0.946986973285675,0.3113923668861389,-0.07905986160039902,-21.500276565551758,194.26673889160156,-49.28725814819336,-15.60268783569336,200.17721557617188,-36.147361755371094,-12.81911849975586,195.93670654296875,-26.037464141845703,-12.89969539642334,180.94802856445312,-20.91145133972168,-14.096283912658691,171.075439453125,-13.96204948425293
26751,789458719696,359,1,0.0606779083609581,-0.06892357766628265,-0.9957749247550964,12.488101959228516,183.97576904296875,-29.357206344604492,-0.9472054243087769,0.3106858432292938,-0.07922273874282837,-21.534423828125,194.10557556152344,-49.278812408447266,-15.614200592041016,200.0911865234375,-36.14368438720703,-12.789968490600586,195.84483337402344,-25.98780059814453,-12.863993644714355,180.8601531982422,-20.875839233398438,-14.018561363220215,171.01344299316406,-13.924406051635742
26752,789458741488,359,1,0.06075593829154968,-0.06905148178339005,-0.9957613348960876,12.495898246765137,183.90692138671875,-29.355243682861328,-0.9473640322685242,0.31017884612083435,-0.07931248098611832,-21.55445671081543,193.951171875,-49.28310775756836,-15.641325950622559,200.00350952148438,-36.16276931762695,-12.780234336853027,195.7518768310547,-25.955989837646484,-12.847997665405273,180.7722625732422,-20.856645584106445,-13.971155166625977,170.94195556640625,-13.905142784118652
26753,789458761693,359,1,0.06084461882710457,-0.06920280307531357,-0.9957454204559326,12.503938674926758,183.84603881835938,-29.368770599365234,-0.9475215077400208,0.30966997146606445,-0.07941951602697372,-21.566089630126953,193.81503295898438,-49.30085372924805,-15.657715797424316,199.92306518554688,-36.196292877197266,-12.764079093933105,195.67355346679688,-25.93001937866211,-12.823479652404785,180.6964569091797,-20.850997924804688,-13.942341804504395,170.8714141845703,-13.909392356872559
26754,789458781746,359,1,0.06090744212269783,-0.06936623156070709,-0.9957301616668701,12.503783226013184,183.8081512451172,-29.384723663330078,-0.9476571083068848,0.3092317581176758,-0.07950910180807114,-21.594697952270508,193.71055603027344,-49.315650939941406,-15.677901268005371,199.86920166015625,-36.23431396484375,-12.757686614990234,195.621337890625,-25.92262077331543,-12.807138442993164,180.64791870117188,-20.85315704345703,-13.92204475402832,170.8241424560547,-13.917787551879883
26755,789458802921,359,1,0.0610274076461792,-0.06946365535259247,-0.9957160353660583,12.50894832611084,183.79884338378906,-29.4090633392334,-0.9478209018707275,0.3086988627910614,-0.07962752878665924,-21.618412017822266,193.62689208984375,-49.34143829345703,-15.70210075378418,199.8404541015625,-36.28593826293945,-12.749662399291992,195.59298706054688,-25.924358367919922,-12.792479515075684,180.62355041503906,-20.865137100219727,-13.894876480102539,170.80389404296875,-13.933268547058105
26756,789458827442,359,1,0.06109326332807541,-0.0695769414305687,-0.9957041144371033,12.503857612609863,183.80409240722656,-29.43790626525879,-0.947965145111084,0.3082362413406372,-0.07970280945301056,-21.64703941345215,193.5754852294922,-49.36979293823242,-15.731934547424316,199.83177185058594,-36.33391571044922,-12.752616882324219,195.58441162109375,-25.941959381103516,-12.790424346923828,180.61740112304688,-20.884761810302734,-13.880170822143555,170.79885864257812,-13.951140403747559
26757,789458851115,359,1,0.061122845858335495,-0.06979494541883469,-0.9956870079040527,12.470015525817871,183.8340301513672,-29.479055404663086,-0.9481160640716553,0.30775296688079834,-0.07977522164583206,-21.727678298950195,193.53086853027344,-49.408042907714844,-15.8005952835083,199.84503173828125,-36.40085220336914,-12.781307220458984,195.60317993164062,-25.971506118774414,-12.814300537109375,180.63540649414062,-20.91550064086914,-13.898425102233887,170.8177032470703,-13.987142562866211
26758,789458873451,359,1,0.06109636649489403,-0.07002518326044083,-0.9956724643707275,12.428325653076172,183.86790466308594,-29.52181625366211,-0.9482346773147583,0.3073798716068268,-0.07980337738990784,-21.8126277923584,193.50596618652344,-49.44852066040039,-15.873858451843262,199.87042236328125,-36.4654426574707,-12.816485404968262,195.627685546875,-26.0047664642334,-12.853178977966309,180.65818786621094,-20.950754165649414,-13.921958923339844,170.8465118408203,-14.023402214050293
26759,789458895467,359,1,0.06112625449895859,-0.07033578306436539,-0.9956487417221069,12.375669479370117,183.92213439941406,-29.5498104095459,-0.9483831524848938,0.30689525604248047,-0.07990451157093048,-21.90960121154785,193.5109100341797,-49.47745895385742,-15.94845199584961,199.91342163085938,-36.495662689208984,-12.860538482666016,195.66705322265625,-26.02627944946289,-12.904370307922363,180.6937713623047,-20.976308822631836,-13.964205741882324,170.88589477539062,-14.04968547821045
26760,789458918898,359,1,0.06118212267756462,-0.07058427482843399,-0.995627760887146,12.328568458557129,183.97833251953125,-29.567533493041992,-0.9485340714454651,0.30640092492103577,-0.08001023530960083,-22.005308151245117,193.5227508544922,-49.49420166015625,-16.022201538085938,199.9600830078125,-36.520164489746094,-12.900967597961426,195.71063232421875,-26.03920555114746,-12.951698303222656,180.73223876953125,-20.992015838623047,-14.005314826965332,170.9276885986328,-14.06647777557373
26761,789458945955,359,1,0.06119312345981598,-0.0708094909787178,-0.9956110715866089,12.27301025390625,184.03431701660156,-29.593488693237305,-0.9486743211746216,0.30595114827156067,-0.08006799966096878,-22.101499557495117,193.52565002441406,-49.515052795410156,-16.10788345336914,200.00717163085938,-36.556861877441406,-12.951133728027344,195.75637817382812,-26.057172775268555,-13.006957054138184,180.77066040039062,-21.011323928833008,-14.04979419708252,170.9693603515625,-14.088420867919922
26762,789458968399,359,1,0.06122240796685219,-0.0710008516907692,-0.9955956339836121,12.22196102142334,184.08450317382812,-29.626243591308594,-0.948833703994751,0.30544042587280273,-0.08012933284044266,-22.18747329711914,193.52047729492188,-49.54086685180664,-16.183311462402344,200.04690551757812,-36.595054626464844,-12.998252868652344,195.7915496826172,-26.080089569091797,-13.056995391845703,180.80307006835938,-21.03850746154785,-14.09419059753418,171.0019073486328,-14.118066787719727
26763,789458991370,359,1,0.061234522610902786,-0.07117490470409393,-0.9955824613571167,12.170595169067383,184.13079833984375,-29.65739631652832,-0.9489827752113342,0.3049660921096802,-0.08017059415578842,-22.25989532470703,193.51461791992188,-49.56548309326172,-16.25251007080078,200.0786590576172,-36.627662658691406,-13.047052383422852,195.82333374023438,-26.101152420043945,-13.106649398803711,180.83506774902344,-21.065122604370117,-14.139581680297852,171.03353881835938,-14.146259307861328
26764,789459015755,359,1,0.06126993149518967,-0.07129573076963425,-0.9955716729164124,12.131393432617188,184.1628875732422,-29.669593811035156,-0.9491492509841919,0.3044360280036926,-0.08021451532840729,-22.331859588623047,193.48944091796875,-49.569034576416016,-16.30846405029297,200.10169982910156,-36.64280700683594,-13.08633041381836,195.84121704101562,-26.10807228088379,-13.145550727844238,180.85580444335938,-21.075550079345703,-14.17190933227539,171.05343627929688,-14.156112670898438
26765,789459041000,359,1,0.06131630018353462,-0.07136067003011703,-0.9955641627311707,12.11933422088623,184.12681579589844,-29.654834747314453,-0.9493263363838196,0.303874135017395,-0.08024981617927551,-22.367916107177734,193.4062957763672,-49.546485900878906,-16.33121109008789,200.06129455566406,-36.631927490234375,-13.105712890625,195.78884887695312,-26.084449768066406,-13.156617164611816,180.8158721923828,-21.061573028564453,-14.1759033203125,171.00621032714844,-14.1351318359375
26766,789459064910,359,1,0.061400156468153,-0.07130441814661026,-0.9955630302429199,12.133671760559082,184.01303100585938,-29.63096046447754,-0.9495402574539185,0.3031976819038391,-0.0802774503827095,-22.354419708251953,193.26585388183594,-49.51226043701172,-16.323820114135742,199.93170166015625,-36.61863327026367,-13.109150886535645,195.6591796875,-26.05478286743164,-13.132335662841797,180.70420837402344,-21.035903930664062,-14.148239135742188,170.88165283203125,-14.101585388183594
26767,789459091011,359,1,0.06133364886045456,-0.07113070040941238,-0.9955795407295227,12.155023574829102,183.8694305419922,-29.60113525390625,-0.9496521353721619,0.3028824031352997,-0.08014414459466934,-22.335956573486328,193.11679077148438,-49.473838806152344,-16.30520248413086,199.79275512695312,-36.610260009765625,-13.101065635681152,195.51229858398438,-26.027618408203125,-13.10496997833252,180.56979370117188,-21.00797462463379,-14.110485076904297,170.74183654785156,-14.06507396697998
26768,789459113675,359,1,0.06124800443649292,-0.07117272913455963,-0.9955818057060242,12.187600135803223,183.6197967529297,-29.556333541870117,-0.9496113061904907,0.30302664637565613,-0.08008285611867905,-22.288463592529297,192.88031005859375,-49.42323303222656,-16.259666442871094,199.55003356933594,-36.569095611572266,-13.07343864440918,195.26519775390625,-25.981143951416016,-13.060338973999023,180.35081481933594,-20.9638729095459,-14.056940078735352,170.51409912109375,-14.003535270690918
26769,789459137076,359,1,0.061116740107536316,-0.07139496505260468,-0.9955739378929138,12.272134780883789,183.36322021484375,-29.517263412475586,-0.9494175314903259,0.30363962054252625,-0.08005798608064651,-22.11189079284668,192.68707275390625,-49.40657424926758,-16.15604591369629,199.3186492919922,-36.541812896728516,-12.98652172088623,195.01649475097656,-25.941808700561523,-12.973320007324219,180.12652587890625,-20.93084144592285,-13.974828720092773,170.2820587158203,-13.960407257080078
26770,789459159913,359,1,0.06109795719385147,-0.07165654748678207,-0.9955562949180603,12.399566650390625,183.25173950195312,-29.533418655395508,-0.9492065906524658,0.30427318811416626,-0.0801539272069931,-21.930438995361328,192.61129760742188,-49.453128814697266,-16.02923011779785,199.2410430908203,-36.5770263671875,-12.853592872619629,194.92396545410156,-25.958518981933594,-12.839696884155273,180.0373992919922,-20.9460391998291,-13.848187446594238,170.18702697753906,-13.9649076461792
26771,789459183170,359,1,0.06113139167428017,-0.07180620729923248,-0.9955434799194336,12.565738677978516,183.26358032226562,-29.57655906677246,-0.949094295501709,0.30459827184677124,-0.0802491307258606,-21.755725860595703,192.621337890625,-49.53269577026367,-15.875831604003906,199.2872772216797,-36.628780364990234,-12.683819770812988,194.94631958007812,-26.00334930419922,-12.666454315185547,180.05955505371094,-20.98232078552246,-13.664361000061035,170.21563720703125,-13.992319107055664
26772,789459209239,359,1,0.06122196838259697,-0.07186982780694962,-0.9955333471298218,12.751476287841797,183.31626892089844,-29.589189529418945,-0.94892418384552,0.30509310960769653,-0.08038102835416794,-21.574050903320312,192.68960571289062,-49.58260726928711,-15.707242965698242,199.36898803710938,-36.65165710449219,-12.483969688415527,195.01373291015625,-26.016151428222656,-12.482672691345215,180.12001037597656,-20.990398406982422,-13.479493141174316,170.28546142578125,-14.000733375549316
26773,789459231259,359,1,0.06133635714650154,-0.07207474112510681,-0.9955114722251892,12.921813011169434,183.46145629882812,-29.55978775024414,-0.9486410021781921,0.3059157729148865,-0.08059674501419067,-21.423919677734375,192.902099609375,-49.58282470703125,-15.542118072509766,199.55393981933594,-36.62676239013672,-12.273272514343262,195.1798858642578,-25.990461349487305,-12.31929874420166,180.2757110595703,-20.959135055541992,-13.314491271972656,170.46286010742188,-13.973265647888184
26774,789459253395,359,1,0.06131492555141449,-0.07219982892274857,-0.9955037236213684,13.034303665161133,183.72047424316406,-29.501644134521484,-0.9484103918075562,0.3066154718399048,-0.08065192401409149,-21.378684997558594,193.17955017089844,-49.53168487548828,-15.424433708190918,199.8190155029297,-36.49772262573242,-12.125480651855469,195.45310974121094,-25.938791275024414,-12.210935592651367,180.53395080566406,-20.90039825439453,-13.19182300567627,170.7450408935547,-13.910298347473145
26775,789459275256,359,1,0.061411164700984955,-0.07219447940587997,-0.9954981803894043,13.071845054626465,184.1421661376953,-29.461448669433594,-0.948279857635498,0.3069901168346405,-0.08076152950525284,-21.391544342041016,193.5923614501953,-49.501495361328125,-15.384099960327148,200.24624633789062,-36.408172607421875,-12.032184600830078,195.87672424316406,-25.887670516967773,-12.173916816711426,180.9324951171875,-20.856170654296875,-13.13148021697998,171.16734313964844,-13.866535186767578
26776,789459299148,359,1,0.06155657395720482,-0.0718514695763588,-0.9955140352249146,13.083930969238281,184.56307983398438,-29.429378509521484,-0.9482651948928833,0.30702653527259827,-0.08079470694065094,-21.422401428222656,193.97564697265625,-49.46924591064453,-15.375234603881836,200.66543579101562,-36.353904724121094,-11.99501895904541,196.29391479492188,-25.839008331298828,-12.158010482788086,181.32766723632812,-20.818506240844727,-13.10759449005127,171.57699584960938,-13.835736274719238
