Frame_ID,Timestamp,Mano_ID,DX_SX,Hand_direction_X,Hand_direction_Y,Hand_direction_Z,Palm_position_X,Palm_position_Y,Palm_position_Z,Palm_normal_X,Palm_normal_Y,Palm_normal_Z,Tip_positon_Thumb X,Tip_positon_Thumb_Y,Tip_positon_Thumb_Z,Tip_positon_Index_X,Tip_positon_Index_Y,Tip_positon_Index_Z,Tip_positon_Middle_X,Tip_positon_Middle_Y,Tip_positon_Middle_Z,Tip_positon_Ring_X,Tip_positon_Ring_Y,Tip_positon_Ring_Z,Tip_positon_Pinky_X,Tip_positon_Pinky_Y,Tip_positon_Pinky_Z
24974,789328384811,352,1,-0.2760116159915924,-0.47128576040267944,-0.8376797437667847,2.0332980155944824,226.5103302001953,-28.337326049804688,0.29708725214004517,-0.8706893920898438,0.39196836948394775,20.12339210510254,189.68763732910156,-5.3249077796936035,-18.519514083862305,190.76234436035156,-73.57315826416016,-16.091428756713867,190.84400939941406,-83.70729064941406,0.49242541193962097,204.65777587890625,-37.382789611816406,16.138853073120117,212.0951690673828,-29.369251251220703
24975,789328400958,352,1,-0.3147566616535187,-0.39265507459640503,-0.8641471266746521,7.816460609436035,225.67601013183594,-15.743882179260254,0.42202845215797424,-0.87337327003479,0.24312779307365417,19.604225158691406,184.77528381347656,-1.040988564491272,-14.467721939086914,193.73875427246094,-76.06373596191406,-14.702974319458008,193.38885498046875,-88.47563171386719,4.386824131011963,200.127197265625,-34.50004959106445,18.360881805419922,212.0502471923828,-17.5592098236084
24976,789328417422,352,1,-0.341623991727829,-0.2955443859100342,-0.8921583890914917,10.096172332763672,221.79466247558594,-7.9427714347839355,0.4063369929790497,-0.9024090766906738,0.1433461308479309,18.884122848510742,181.8480987548828,-6.183303356170654,-14.021003723144531,194.45677185058594,-68.46309661865234,-12.118708610534668,197.95623779296875,-79.83511352539062,9.30006217956543,193.63040161132812,-28.82472801208496,22.2598876953125,206.52056884765625,-11.141704559326172
24977,789328433993,352,1,-0.3383601903915405,-0.19696538150310516,-0.9201722741127014,10.054313659667969,217.82131958007812,-5.906181812286377,0.3546329438686371,-0.9324421882629395,0.06918831914663315,17.326414108276367,179.6575469970703,-11.56148910522461,-13.959986686706543,193.24127197265625,-62.51899337768555,-12.209327697753906,197.056640625,-72.78395080566406,12.394044876098633,189.3623809814453,-24.82210350036621,24.16010856628418,201.3772430419922,-6.654148101806641
24978,789328452719,352,1,-0.3348745107650757,-0.1584896296262741,-0.9288380146026611,9.83272933959961,215.75534057617188,-5.239101886749268,0.3333505392074585,-0.9419309496879578,0.040540628135204315,16.96408462524414,178.74046325683594,-13.492386817932129,-14.03109359741211,192.35379028320312,-60.58216094970703,-12.743599891662598,195.7694091796875,-70.93126678466797,13.771065711975098,187.88194274902344,-22.797758102416992,25.04149055480957,199.09800720214844,-3.7415008544921875
24979,789328475605,352,1,-0.33488142490386963,-0.14320892095565796,-0.9313139319419861,9.585249900817871,214.66709899902344,-4.965562343597412,0.3196370005607605,-0.9470428228378296,0.030692653730511665,16.787912368774414,178.11825561523438,-14.223533630371094,-14.290700912475586,191.9794464111328,-60.06987380981445,-13.34824275970459,194.8903045654297,-70.50100708007812,14.214912414550781,187.00604248046875,-22.135395050048828,25.284908294677734,197.94686889648438,-2.2733728885650635
24980,789328497558,352,1,-0.33437201380729675,-0.13694842159748077,-0.9324378967285156,9.273866653442383,214.11001586914062,-4.791111469268799,0.31317970156669617,-0.9493066072463989,0.02711978554725647,16.526700973510742,178.1048126220703,-14.638888359069824,-14.727524757385254,192.224853515625,-59.9483528137207,-13.852665901184082,194.59561157226562,-70.38124084472656,14.24194049835205,186.56019592285156,-21.977970123291016,25.263628005981445,197.4462127685547,-1.4694315195083618
24981,789328524624,352,1,-0.33340683579444885,-0.13023656606674194,-0.9337442517280579,9.069626808166504,214.31744384765625,-4.881115913391113,0.3045065104961395,-0.9522057771682739,0.024083098396658897,16.45350456237793,178.75640869140625,-15.100237846374512,-15.08430004119873,193.74696350097656,-60.55537796020508,-14.296525955200195,194.91436767578125,-70.5365219116211,14.153149604797363,186.86000061035156,-22.253870010375977,25.235862731933594,197.64869689941406,-1.057823896408081
24982,789328548565,352,1,-0.3327788710594177,-0.1280049979686737,-0.9342767000198364,8.859762191772461,214.49374389648438,-4.973514080047607,0.30132025480270386,-0.953238844871521,0.023276111111044884,16.348039627075195,179.17083740234375,-15.32606315612793,-15.412982940673828,194.28973388671875,-60.9246940612793,-14.576101303100586,195.2591552734375,-70.74362182617188,13.998108863830566,187.09088134765625,-22.42350196838379,25.09787368774414,197.84185791015625,-0.9899797439575195
24983,789328570574,352,1,-0.33220475912094116,-0.12738659977912903,-0.9345654845237732,8.650179862976074,214.6069793701172,-5.042148590087891,0.3001219928264618,-0.953616201877594,0.02330063097178936,16.249011993408203,179.5786895751953,-15.535021781921387,-15.669200897216797,194.4327850341797,-61.08283233642578,-14.816644668579102,195.5145721435547,-70.94621276855469,13.829299926757812,187.25706481933594,-22.53936767578125,24.937990188598633,197.9916229248047,-0.9550918340682983
