Frame_ID,Timestamp,Mano_ID,DX_SX,Hand_direction_X,Hand_direction_Y,Hand_direction_Z,Palm_position_X,Palm_position_Y,Palm_position_Z,Palm_normal_X,Palm_normal_Y,Palm_normal_Z,Tip_positon_Thumb X,Tip_positon_Thumb_Y,Tip_positon_Thumb_Z,Tip_positon_Index_X,Tip_positon_Index_Y,Tip_positon_Index_Z,Tip_positon_Middle_X,Tip_positon_Middle_Y,Tip_positon_Middle_Z,Tip_positon_Ring_X,Tip_positon_Ring_Y,Tip_positon_Ring_Z,Tip_positon_Pinky_X,Tip_positon_Pinky_Y,Tip_positon_Pinky_Z
6786,824501970,124,1,-0.2836730182170868,-0.030126195400953293,-0.9584476947784424,4.3486104011535645,138.4219207763672,31.721961975097656,-0.01991649903357029,-0.99910569190979,0.03729888051748276,-14.546875,106.8113784790039,16.001163482666016,-15.165852546691895,109.44418334960938,32.529911041259766,-7.495462894439697,115.39893341064453,37.61237716674805,4.541989326477051,120.71912384033203,39.56721496582031,43.8495979309082,127.24146270751953,-21.148372650146484
6787,824517685,124,1,-0.2841372787952423,-0.02761126309633255,-0.9583859443664551,4.360012054443359,137.0649871826172,31.396291732788086,-0.018521258607506752,-0.9992406368255615,0.03427937999367714,-14.989079475402832,105.72118377685547,15.305347442626953,-15.92903995513916,107.9574203491211,31.380598068237305,-7.924281120300293,113.78746032714844,36.346824645996094,4.500697612762451,119.49159240722656,39.35847854614258,44.434818267822266,126.28897857666016,-21.44010353088379
6788,824533601,124,1,-0.28507503867149353,-0.024328770115971565,-0.9581964015960693,4.35601806640625,136.4456329345703,31.139328002929688,-0.017396800220012665,-0.9993818402290344,0.030550234019756317,-15.078258514404297,105.24229431152344,14.923267364501953,-15.989802360534668,107.29723358154297,30.956846237182617,-7.927698135375977,113.1266098022461,36.028564453125,4.553613185882568,118.96854400634766,39.70601272583008,44.50029373168945,125.7092514038086,-21.682880401611328
6789,824550452,124,1,-0.2860817611217499,-0.023226996883749962,-0.9579236507415771,4.306446075439453,136.01351928710938,30.94845199584961,-0.016669027507305145,-0.999434232711792,0.029211681336164474,-15.140336990356445,104.92290496826172,14.645697593688965,-16.009021759033203,106.8683090209961,30.77366065979004,-7.912990570068359,112.68790435791016,35.84672927856445,4.5798020362854,118.64720916748047,39.88194274902344,44.476531982421875,125.27397155761719,-21.849096298217773
6790,824571138,124,1,-0.2869669497013092,-0.022871488705277443,-0.9576674103736877,4.254697799682617,135.67434692382812,30.800565719604492,-0.01624157465994358,-0.9994550943374634,0.028736302629113197,-15.213971138000488,104.67585754394531,14.438591957092285,-15.997346878051758,106.57695007324219,30.78404426574707,-7.824727535247803,112.38603973388672,35.77546310424805,4.639537811279297,118.41544342041016,40.093509674072266,44.43688201904297,124.92418670654297,-21.9855899810791
6791,824597091,124,1,-0.28789812326431274,-0.022834915667772293,-0.9573887586593628,4.198549747467041,135.41928100585938,30.669208526611328,-0.015862202271819115,-0.9994648098945618,0.02860843390226364,-15.26820182800293,104.47210693359375,14.290852546691895,-15.930197715759277,106.39759826660156,30.863393783569336,-7.743808269500732,112.18873596191406,35.752750396728516,4.6564412117004395,118.25100708007812,40.15045928955078,44.37971115112305,124.63629150390625,-22.082597732543945
6792,824623405,124,1,-0.28868916630744934,-0.02269568294286728,-0.957153856754303,4.181329727172852,135.2495574951172,30.56748390197754,-0.015374616719782352,-0.9994801878929138,0.028336480259895325,-15.300758361816406,104.3846435546875,14.142149925231934,-15.8195219039917,106.2918930053711,30.95477867126465,-7.602285385131836,112.07847595214844,35.77428436279297,4.697653770446777,118.15580749511719,40.1515007019043,44.348121643066406,124.40538787841797,-22.128488540649414
6793,824653970,124,1,-0.28929445147514343,-0.0225999653339386,-0.9569733142852783,4.163422107696533,135.1145782470703,30.4875431060791,-0.014994202181696892,-0.9994916319847107,0.028136849403381348,-15.320788383483887,104.31903839111328,14.016170501708984,-15.732612609863281,106.23331451416016,31.03734588623047,-7.531979084014893,111.9974594116211,35.77431106567383,4.715577125549316,118.08729553222656,40.146419525146484,44.317996978759766,124.22071075439453,-22.16421890258789
6794,824686075,124,1,-0.2898752987384796,-0.02287854254245758,-0.9567909240722656,4.129724979400635,134.9824676513672,30.43994903564453,-0.014441140927374363,-0.9994958639144897,0.028274869546294212,-15.356549263000488,104.24507904052734,13.933857917785645,-15.655338287353516,106.15989685058594,31.141437530517578,-7.506306171417236,111.91047668457031,35.78966522216797,4.710787296295166,118.02416229248047,40.13334274291992,44.261024475097656,124.04155731201172,-22.18120574951172
6795,824715178,124,1,-0.2902868986129761,-0.023422304540872574,-0.9566529989242554,4.107719421386719,134.8232421875,30.447696685791016,-0.013849103823304176,-0.999492883682251,0.028673553839325905,-15.390365600585938,104.14381408691406,13.90563678741455,-15.59636116027832,106.06561279296875,31.320072174072266,-7.456297874450684,111.80834197998047,35.89263916015625,4.708972454071045,117.91107940673828,40.13998794555664,44.21623611450195,123.84275817871094,-22.129934310913086
6796,824735172,124,1,-0.2905040383338928,-0.023917265236377716,-0.9565747976303101,4.110142707824707,134.66383361816406,30.493450164794922,-0.012992327101528645,-0.9994968175888062,0.02893611043691635,-15.394828796386719,104.02793884277344,13.915665626525879,-15.521491050720215,105.94606018066406,31.453601837158203,-7.392969131469727,111.68379974365234,36.00149917602539,4.757360935211182,117.77733612060547,40.17738342285156,44.20493698120117,123.6695327758789,-22.042728424072266
6797,824762418,124,1,-0.2907378673553467,-0.02432081662118435,-0.956493616104126,4.132587432861328,134.50595092773438,30.549726486206055,-0.012019350193440914,-0.9995051622390747,0.029067901894450188,-15.376731872558594,103.89482879638672,13.955700874328613,-15.454601287841797,105.82302856445312,31.566213607788086,-7.330231189727783,111.57501220703125,36.11159896850586,4.814476490020752,117.65275573730469,40.21150588989258,44.2220573425293,123.51253509521484,-21.969545364379883
6798,824784091,124,1,-0.2911933660507202,-0.024657847359776497,-0.9563463926315308,4.16530179977417,134.39295959472656,30.57093048095703,-0.011423713527619839,-0.9995068907737732,0.029249021783471107,-15.350652694702148,103.8164291381836,13.964312553405762,-15.370882987976074,105.76522064208984,31.6569766998291,-7.250096797943115,111.50725555419922,36.169677734375,4.876255989074707,117.57388305664062,40.23228073120117,44.25267028808594,123.39679718017578,-21.933536529541016
6799,824813986,124,1,-0.2918747067451477,-0.02487681433558464,-0.9561330080032349,4.21898078918457,134.338134765625,30.551265716552734,-0.010731366463005543,-0.9995136260986328,0.029281416907906532,-15.293285369873047,103.8556900024414,13.92811393737793,-15.211761474609375,105.80411529541016,31.720989227294922,-7.148850917816162,111.51373291015625,36.17477798461914,4.9729413986206055,117.56454467773438,40.256465911865234,44.30226516723633,123.32893371582031,-21.93419647216797
6800,824836047,124,1,-0.29260167479515076,-0.025156481191515923,-0.9559034705162048,4.268386363983154,134.3313446044922,30.50690269470215,-0.010000995360314846,-0.9995186924934387,0.029365604743361473,-15.234562873840332,103.88983917236328,13.882648468017578,-15.075427055358887,105.84588623046875,31.74907684326172,-7.045269966125488,111.54468536376953,36.167545318603516,5.071821689605713,117.58460235595703,40.28041076660156,44.34752655029297,123.30148315429688,-21.950843811035156
6801,824867621,124,1,-0.29312291741371155,-0.025363223627209663,-0.9557383060455322,4.341919898986816,134.38999938964844,30.484439849853516,-0.009640179574489594,-0.9995188117027283,0.029481686651706696,-15.076306343078613,103.9582290649414,13.886813163757324,-14.914325714111328,105.95199584960938,31.7484130859375,-6.929832458496094,111.63208770751953,36.184146881103516,5.1727681159973145,117.66217803955078,40.31191635131836,44.42488098144531,123.35151672363281,-21.963178634643555
